Key,"Total Points","Quals Score","Teleop Defenses Breached","Teleop Tower Captured","Auto Points","Auto Crossing Points","Auto Reach Points","Auto Boulder Points","Auto Boulders High","Auto Low Boulders","5030 Auto","Robot 1 Auto","Robot 2 Auto","Robot 3 Auto","Teleop Score","Teleop Crossing Points","Teleop Boulder Points","Teleop Challenge Points","Teleop Scale Points","Teleop Boulders Low","Teleop Boulders High","Tower End Strength","Category A","Category A Crossings","Category B","Category B Crossings","Category C","Category C Crossings","Category D","Category D Crossings","Category E","Category E Crossings","Foul Points","Foul Count","Tech Foul Count","Tower Face A","Tower Face B","Tower Face C","Breach Points","Capture Points","Adjust Points",Color
2016nyro_qm44,67,67,1,,20,20,0,0,0,0,Crossed,Crossed,None,Crossed,42,30,2,10,0,1,0,0,A_ChevalDeFrise,2,B_Ramparts,0,C_SallyPort,2,D_RockWall,2,E_LowBar,2,5,0,0,Challenged,Challenged,None,0,0,0,red
2016nyro_qm52,92,92,1,,27,10,2,15,1,1,None,Crossed,Reached,None,65,40,10,0,15,5,0,3,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,1,D_RoughTerrain,2,E_LowBar,2,0,0,0,Unknown,Scaled,Unknown,0,0,0,red
2016nyro_qm66,99,99,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,64,35,24,5,0,7,2,2,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,5,1,0,None,None,Challenged,0,0,0,red
2016nyro_qm71,86,86,1,,22,10,2,10,1,0,Crossed,Reached,Crossed,None,64,35,24,5,0,2,4,6,A_Portcullis,2,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,None,None,Challenged,0,0,0,red
2016nyro_qm76,86,86,1,,20,10,0,10,1,0,None,None,None,Crossed,66,45,11,10,0,3,1,0,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RoughTerrain,2,E_LowBar,2,0,0,0,None,Challenged,Challenged,0,0,0,blue
2016nyny_f1m1,113,93,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,63,25,23,15,0,4,3,4,A_Portcullis,2,B_Ramparts,2,C_SallyPort,0,D_RoughTerrain,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,20,0,0,red
2016nyny_f1m2,115,95,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,60,25,25,10,0,5,3,2,A_Portcullis,2,B_Ramparts,2,C_SallyPort,0,D_RoughTerrain,2,E_LowBar,2,5,0,0,Challenged,Challenged,None,20,0,0,red
2016nyny_qf2m1,105,85,1,,22,20,2,0,0,0,Crossed,Reached,Crossed,Crossed,58,30,23,5,0,4,3,4,A_Portcullis,2,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,5,1,0,Challenged,Unknown,Unknown,20,0,0,red
2016nyny_qf2m2,110,90,1,,22,20,2,0,0,0,Crossed,Reached,Crossed,Crossed,68,30,23,15,0,4,3,7,A_Portcullis,2,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,20,0,0,red
2016nyny_qm2,12,12,,,2,0,2,0,0,0,None,None,None,Reached,10,10,0,0,0,0,0,7,A_ChevalDeFrise,0,B_Moat,1,C_Drawbridge,0,D_RockWall,0,E_LowBar,1,0,0,0,None,Unknown,Unknown,0,0,0,red
2016nyny_qm21,65,65,1,,20,20,0,0,0,0,Crossed,None,Crossed,Crossed,45,35,5,5,0,0,1,5,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,1,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,None,Unknown,0,0,0,red
2016nyny_qm26,42,42,,,10,10,0,0,0,0,Crossed,None,None,Crossed,32,20,2,10,0,1,0,8,A_ChevalDeFrise,1,B_Ramparts,0,C_Drawbridge,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Unknown,0,0,0,red
2016nyny_qm44,67,67,1,,20,20,0,0,0,0,Crossed,Crossed,None,Crossed,47,30,2,15,0,1,0,8,A_Portcullis,2,B_Moat,2,C_SallyPort,0,D_RoughTerrain,2,E_LowBar,2,0,1,0,Challenged,Challenged,Challenged,0,0,0,blue
2016nyny_qm49,77,77,1,,20,20,0,0,0,0,Crossed,Crossed,None,Crossed,52,30,12,10,0,1,2,7,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,5,2,0,Challenged,None,Challenged,0,0,0,blue
2016nyny_qm59,91,91,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,56,25,16,15,0,8,0,9,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,5,2,0,Challenged,Challenged,Challenged,0,0,0,red
2016nyny_qm72,42,42,,,12,10,2,0,0,0,Crossed,Reached,Crossed,None,30,25,0,5,0,0,0,7,A_ChevalDeFrise,1,B_Ramparts,1,C_SallyPort,2,D_RockWall,0,E_LowBar,2,0,0,0,Challenged,None,None,0,0,0,blue
2016nyny_qm88,78,78,1,,20,20,0,0,0,0,Crossed,Crossed,None,Crossed,58,30,13,15,0,4,1,7,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RoughTerrain,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,red
2016nyny_sf1m1,93,73,1,,22,20,2,0,0,0,Crossed,Reached,Crossed,Crossed,41,30,6,5,0,3,0,9,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,10,0,0,None,None,Challenged,20,0,0,blue
2016nyny_sf1m2,120,100,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,60,25,20,15,0,5,2,6,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,10,0,0,Challenged,Challenged,Challenged,20,0,0,blue
