Key,"Total Points","Quals Score","Teleop Defenses Breached","Teleop Tower Captured","Auto Points","Auto Crossing Points","Auto Reach Points","Auto Boulder Points","Auto Boulders High","Auto Low Boulders","5804 Auto","Robot 1 Auto","Robot 2 Auto","Robot 3 Auto","Teleop Score","Teleop Crossing Points","Teleop Boulder Points","Teleop Challenge Points","Teleop Scale Points","Teleop Boulders Low","Teleop Boulders High","Tower End Strength","Category A","Category A Crossings","Category B","Category B Crossings","Category C","Category C Crossings","Category D","Category D Crossings","Category E","Category E Crossings","Foul Points","Foul Count","Tech Foul Count","Tower Face A","Tower Face B","Tower Face C","Breach Points","Capture Points","Adjust Points",Color
2016vapor_sf2m2,106,86,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,51,25,16,10,0,8,0,3,A_Portcullis,0,B_Moat,2,C_SallyPort,2,D_RoughTerrain,2,E_LowBar,2,5,0,0,None,Challenged,Challenged,20,0,0,blue
2016vados_qf2m1,149,104,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,74,25,24,10,15,12,0,1,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,2,0,Challenged,Scaled,Challenged,20,25,0,blue
2016vados_qf2m2,146,101,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,66,25,16,10,15,8,0,2,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RoughTerrain,2,E_LowBar,2,5,0,0,Challenged,Scaled,Challenged,20,25,0,blue
2016vados_qm15,84,84,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,54,25,14,15,0,7,0,8,A_ChevalDeFrise,2,B_Moat,2,C_Drawbridge,0,D_RoughTerrain,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,blue
2016vados_qm25,52,52,,,12,10,2,0,0,0,Crossed,Crossed,Reached,None,35,30,0,5,0,0,0,4,A_ChevalDeFrise,0,B_Moat,1,C_SallyPort,2,D_RockWall,2,E_LowBar,2,5,0,0,None,Unknown,Challenged,0,0,0,blue
2016vados_qm29,56,56,,,10,10,0,0,0,0,None,None,Crossed,None,41,30,6,5,0,3,0,7,A_ChevalDeFrise,0,B_Moat,2,C_SallyPort,1,D_RockWall,2,E_LowBar,2,5,0,0,None,Challenged,None,0,0,0,red
2016vados_qm3,55,55,,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,25,15,0,10,0,0,0,1,A_ChevalDeFrise,0,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,None,Challenged,Challenged,0,0,0,blue
2016vados_qm37,85,85,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,55,30,10,15,0,5,0,8,A_Portcullis,2,B_Moat,2,C_Drawbridge,1,D_RoughTerrain,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,red
2016vados_qm41,59,59,1,,22,20,2,0,0,0,Reached,Crossed,Crossed,Reached,37,30,2,5,0,1,0,5,A_ChevalDeFrise,0,B_Moat,2,C_SallyPort,2,D_RoughTerrain,2,E_LowBar,2,0,0,0,None,None,Challenged,0,0,0,red
2016vados_qm49,81,81,1,1,20,20,0,0,0,0,None,Crossed,Crossed,None,61,30,16,15,0,8,0,3,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,blue
2016vados_qm55,90,90,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,60,35,10,15,0,5,0,7,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,red
2016vados_qm63,77,77,1,,20,20,0,0,0,0,None,Crossed,Crossed,None,52,30,12,10,0,6,0,-1,A_ChevalDeFrise,0,B_Moat,2,C_Drawbridge,2,D_RockWall,2,E_LowBar,2,5,1,0,Challenged,None,Challenged,0,0,0,blue
2016vados_qm66,49,49,,,22,20,2,0,0,0,Crossed,Crossed,Reached,Crossed,27,25,2,0,0,1,0,0,A_ChevalDeFrise,0,B_Moat,2,C_SallyPort,1,D_RockWall,2,E_LowBar,2,0,1,0,Unknown,Unknown,None,0,0,0,blue
2016vados_qm75,80,80,1,,22,20,2,0,0,0,Crossed,Crossed,Crossed,Reached,58,30,18,10,0,9,0,5,A_ChevalDeFrise,2,B_Moat,2,C_Drawbridge,0,D_RockWall,2,E_LowBar,2,0,2,0,None,Challenged,Challenged,0,0,0,red
2016vados_qm9,93,93,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,58,30,13,15,0,4,1,8,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,1,D_RockWall,2,E_LowBar,2,5,0,0,Challenged,Challenged,Challenged,0,0,0,blue
2016vados_sf1m1,153,108,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,78,35,18,10,15,9,0,-4,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Scaled,Challenged,20,25,0,blue
2016vados_sf1m2,146,101,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,71,30,16,10,15,8,0,-1,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,1,0,0,0,Challenged,Scaled,Challenged,20,25,0,blue
2016vados_sf1m3,117,97,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,67,35,12,5,15,6,0,-1,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,1,0,None,Scaled,Challenged,20,0,0,blue
2016tes_qm10,78,78,,,19,10,4,5,0,1,Reached,Reached,Reached,Crossed,59,30,19,10,0,7,1,-3,A_ChevalDeFrise,1,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Unknown,Challenged,0,0,0,red
red,0,,E_LowBar,0
blue,0,,E_LowBar,0
2016tes_qm25,75,75,1,,22,20,2,0,0,0,Reached,Crossed,Crossed,Reached,53,40,8,5,0,4,0,8,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,1,1,Challenged,None,Unknown,0,0,0,blue
blue,0,,E_LowBar,0
blue,0,,E_LowBar,0
red,0,,E_LowBar,0
red,0,,E_LowBar,0
blue,0,,E_LowBar,0
red,0,,E_LowBar,0
2016chcmp_f1m1,155,110,1,1,27,20,2,5,0,1,Crossed,Reached,Crossed,Crossed,83,40,18,10,15,9,0,1,A_Portcullis,2,B_Ramparts,2,C_Drawbridge,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Scaled,Challenged,20,25,0,red
2016chcmp_f1m2,160,115,1,1,35,30,0,5,0,1,Crossed,Crossed,Crossed,Crossed,80,35,30,15,0,15,0,-3,A_Portcullis,2,B_Ramparts,2,C_SallyPort,2,D_RoughTerrain,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,20,25,0,red
2016chcmp_qf1m1,112,92,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,62,25,12,10,15,6,0,4,A_ChevalDeFrise,2,B_Moat,2,C_Drawbridge,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Scaled,20,0,0,red
2016chcmp_qf1m2,143,98,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,68,35,18,15,0,9,0,1,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,1,1,Challenged,Challenged,Challenged,20,25,0,red
2016chcmp_qf1m3,145,100,1,1,27,20,2,5,0,1,Crossed,Crossed,Reached,Crossed,73,40,18,15,0,9,0,3,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,1,Challenged,Challenged,Challenged,20,25,0,red
2016chcmp_qm105,85,85,1,,20,20,0,0,0,0,Crossed,Crossed,None,Crossed,65,35,20,10,0,10,0,-1,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,1,D_RockWall,2,E_LowBar,2,0,0,0,None,Challenged,Challenged,0,0,0,red
2016chcmp_qm115,105,105,1,1,22,20,2,0,0,0,Crossed,Crossed,Reached,Crossed,83,30,38,15,0,9,4,2,A_Portcullis,2,B_Moat,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,blue
2016chcmp_qm12,84,84,1,,20,20,0,0,0,0,Crossed,Crossed,Crossed,None,64,40,4,5,15,2,0,2,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Scaled,None,0,0,0,blue
2016chcmp_qm22,88,88,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,58,25,23,10,0,9,1,2,A_ChevalDeFrise,0,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,None,Challenged,Challenged,0,0,0,blue
2016chcmp_qm37,97,97,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,67,35,22,10,0,11,0,0,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,None,Challenged,Challenged,0,0,0,blue
2016chcmp_qm47,82,82,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,47,25,12,10,0,6,0,3,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,5,2,1,None,Challenged,Challenged,0,0,0,blue
2016chcmp_qm53,72,72,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,42,25,12,5,0,6,0,-3,A_ChevalDeFrise,0,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Unknown,None,Challenged,0,0,0,red
2016chcmp_qm67,86,86,1,,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,51,25,16,10,0,8,0,3,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,5,0,0,None,Challenged,Challenged,0,0,0,red
2016chcmp_qm7,90,90,1,,20,20,0,0,0,0,None,Crossed,Crossed,None,70,40,20,10,0,10,0,5,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,None,Challenged,0,0,0,red
2016chcmp_qm77,95,95,1,1,12,10,2,0,0,0,Crossed,Reached,None,Crossed,83,35,33,15,0,4,5,-3,A_ChevalDeFrise,0,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,1,0,Challenged,Challenged,Challenged,0,0,0,red
2016chcmp_qm86,122,122,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,92,25,42,10,15,6,6,0,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,0,D_RockWall,2,E_LowBar,2,0,0,2,Scaled,Challenged,Challenged,0,0,0,red
2016chcmp_qm93,88,88,1,1,30,30,0,0,0,0,Crossed,Crossed,Crossed,Crossed,58,25,18,15,0,9,0,4,A_ChevalDeFrise,2,B_Moat,2,C_Drawbridge,0,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Challenged,Challenged,0,0,0,red
2016chcmp_sf1m1,166,121,1,1,25,20,0,5,0,1,Crossed,Crossed,None,Crossed,91,40,26,10,15,13,0,-2,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,5,1,0,Challenged,Scaled,Challenged,20,25,0,red
2016chcmp_sf1m2,155,110,1,1,35,30,0,5,0,1,Crossed,Crossed,Crossed,Crossed,70,35,20,15,0,10,0,1,A_ChevalDeFrise,2,B_Ramparts,2,C_SallyPort,2,D_RoughTerrain,2,E_LowBar,2,5,0,0,Challenged,Challenged,Challenged,20,25,0,red
2016chcmp_sf1m3,168,123,1,1,35,30,0,5,0,1,Crossed,Crossed,Crossed,Crossed,88,35,28,10,15,14,0,-4,A_ChevalDeFrise,2,B_Moat,2,C_SallyPort,2,D_RockWall,2,E_LowBar,2,0,0,0,Challenged,Scaled,Challenged,20,25,0,red
